ticket_id,customer_id,created_at,resolved_at,category,satisfaction_score
TICK_000319,CUST_00164,2024-03-06 00:00:00,2024-03-18 00:00:00,technical,3.0
TICK_000320,CUST_00164,2023-12-17 00:00:00,2023-12-22 00:00:00,feature_request,5.0
TICK_000321,CUST_00164,2023-12-22 00:00:00,2024-01-10 00:00:00,technical,3.0
TICK_000322,CUST_00165,2024-06-15 00:00:00,2024-06-20 00:00:00,feature_request,4.0
TICK_000323,CUST_00165,2024-10-31 00:00:00,2024-11-28 00:00:00,general,2.0
TICK_000324,CUST_00165,2023-06-26 00:00:00,2023-07-02 00:00:00,technical,5.0
TICK_000325,CUST_00165,2020-09-26 00:00:00,2020-09-29 00:00:00,billing,3.0
TICK_000326,CUST_00166,2024-10-12 00:00:00,2024-10-16 00:00:00,general,4.0
TICK_000327,CUST_00166,2024-02-14 00:00:00,2024-02-17 00:00:00,feature_request,1.0
TICK_000328,CUST_00166,2023-07-07 00:00:00,,technical,
TICK_000329,CUST_00166,2023-09-12 00:00:00,2023-10-11 00:00:00,general,4.0
TICK_000330,CUST_00166,2023-04-19 00:00:00,,billing,
TICK_000331,CUST_00166,2024-05-22 00:00:00,2024-06-11 00:00:00,technical,5.0
TICK_000332,CUST_00167,2023-12-25 00:00:00,2024-01-01 00:00:00,billing,1.0
TICK_000333,CUST_00167,2021-12-29 00:00:00,2022-01-25 00:00:00,general,5.0
TICK_000334,CUST_00169,2021-07-06 00:00:00,,technical,
TICK_000335,CUST_00169,2022-02-20 00:00:00,2022-02-26 00:00:00,billing,5.0
TICK_000336,CUST_00169,2022-12-12 00:00:00,,account,
TICK_000337,CUST_00170,2024-11-20 00:00:00,2024-11-28 00:00:00,billing,4.0
TICK_000338,CUST_00170,2022-10-04 00:00:00,,billing,
TICK_000339,CUST_00171,2023-05-05 00:00:00,2023-05-06 00:00:00,technical,3.0
TICK_000340,CUST_00171,2022-03-31 00:00:00,,feature_request,
TICK_000341,CUST_00171,2024-08-27 00:00:00,2024-09-01 00:00:00,technical,5.0
TICK_000342,CUST_00171,2022-07-11 00:00:00,,account,
TICK_000343,CUST_00173,2023-07-05 00:00:00,2023-07-10 00:00:00,technical,4.0
TICK_000344,CUST_00174,2022-01-12 00:00:00,2022-01-17 00:00:00,feature_request,1.0
TICK_000345,CUST_00175,2022-06-14 00:00:00,2022-06-25 00:00:00,feature_request,5.0
TICK_000346,CUST_00176,2022-07-11 00:00:00,2022-07-15 00:00:00,account,4.0
TICK_000347,CUST_00177,2023-10-23 00:00:00,,general,
TICK_000348,CUST_00177,2022-10-23 00:00:00,2022-10-29 00:00:00,general,3.0
TICK_000349,CUST_00178,2022-10-17 00:00:00,2022-10-20 00:00:00,account,4.0
TICK_000350,CUST_00178,2024-07-23 00:00:00,,billing,
TICK_000351,CUST_00178,2023-04-04 00:00:00,2023-04-08 00:00:00,billing,5.0
TICK_000352,CUST_00179,2024-08-09 00:00:00,2024-08-15 00:00:00,feature_request,4.0
TICK_000353,CUST_00179,2024-08-23 00:00:00,,account,
TICK_000354,CUST_00179,2024-10-29 00:00:00,2024-11-03 00:00:00,billing,2.0
TICK_000355,CUST_00179,2024-08-15 00:00:00,2024-08-21 00:00:00,technical,4.0
TICK_000356,CUST_00181,2021-12-07 00:00:00,2021-12-12 00:00:00,billing,4.0
TICK_000357,CUST_00181,2022-10-05 00:00:00,2022-10-10 00:00:00,general,3.0
TICK_000358,CUST_00181,2022-02-17 00:00:00,,general,
TICK_000359,CUST_00181,2021-10-11 00:00:00,2021-10-12 00:00:00,account,4.0
TICK_000360,CUST_00183,2024-05-10 00:00:00,2024-05-13 00:00:00,billing,2.0
TICK_000361,CUST_00183,2024-06-11 00:00:00,,technical,
TICK_000362,CUST_00183,2024-07-20 00:00:00,2024-07-30 00:00:00,account,3.0
TICK_000363,CUST_00183,2024-10-09 00:00:00,2024-10-28 00:00:00,feature_request,5.0
TICK_000364,CUST_00183,2024-05-29 00:00:00,2024-06-07 00:00:00,technical,5.0
TICK_000365,CUST_00184,2024-06-22 00:00:00,2024-06-25 00:00:00,feature_request,5.0
TICK_000366,CUST_00184,2023-12-15 00:00:00,,account,
TICK_000367,CUST_00184,2023-10-21 00:00:00,2023-10-24 00:00:00,billing,3.0
TICK_000368,CUST_00185,2023-10-31 00:00:00,2023-11-02 00:00:00,technical,2.0
TICK_000369,CUST_00185,2020-07-14 00:00:00,2020-07-16 00:00:00,feature_request,3.0
TICK_000370,CUST_00185,2024-10-31 00:00:00,2024-11-01 00:00:00,technical,4.0
TICK_000371,CUST_00186,2024-09-04 00:00:00,,technical,
TICK_000372,CUST_00186,2024-11-01 00:00:00,2024-11-15 00:00:00,billing,1.0
TICK_000373,CUST_00187,2024-05-02 00:00:00,2024-05-14 00:00:00,technical,3.0
TICK_000374,CUST_00187,2023-11-13 00:00:00,2023-11-29 00:00:00,technical,4.0
TICK_000375,CUST_00187,2023-10-13 00:00:00,2023-10-16 00:00:00,feature_request,3.0
TICK_000376,CUST_00188,2022-02-16 00:00:00,,billing,
TICK_000377,CUST_00188,2023-11-29 00:00:00,2023-12-10 00:00:00,general,3.0
TICK_000378,CUST_00189,2021-12-12 00:00:00,2021-12-24 00:00:00,account,5.0
TICK_000379,CUST_00190,2021-08-09 00:00:00,2021-08-11 00:00:00,technical,1.0
TICK_000380,CUST_00190,2020-10-29 00:00:00,2020-11-01 00:00:00,technical,1.0
TICK_000381,CUST_00190,2024-10-03 00:00:00,2024-10-08 00:00:00,technical,5.0
TICK_000382,CUST_00190,2022-09-21 00:00:00,2022-09-22 00:00:00,account,3.0
TICK_000383,CUST_00191,2023-10-22 00:00:00,2023-11-03 00:00:00,technical,4.0
TICK_000384,CUST_00191,2022-01-26 00:00:00,2022-01-31 00:00:00,technical,4.0
TICK_000385,CUST_00193,2023-11-29 00:00:00,2023-12-09 00:00:00,general,5.0
TICK_000386,CUST_00193,2024-12-20 00:00:00,2024-12-23 00:00:00,technical,4.0
TICK_000387,CUST_00194,2022-03-19 00:00:00,2022-03-20 00:00:00,account,4.0
TICK_000388,CUST_00195,2023-01-03 00:00:00,2023-01-07 00:00:00,technical,4.0
TICK_000389,CUST_00195,2020-12-29 00:00:00,2020-12-31 00:00:00,technical,3.0
TICK_000390,CUST_00196,2021-04-14 00:00:00,2021-04-21 00:00:00,technical,3.0
TICK_000391,CUST_00196,2022-01-09 00:00:00,2022-01-15 00:00:00,billing,2.0
TICK_000392,CUST_00197,2024-10-08 00:00:00,2024-10-16 00:00:00,billing,4.0
TICK_000393,CUST_00199,2024-02-12 00:00:00,2024-04-04 00:00:00,technical,5.0
TICK_000394,CUST_00199,2024-08-13 00:00:00,2024-08-16 00:00:00,billing,5.0
TICK_000395,CUST_00202,2024-01-10 00:00:00,2024-01-13 00:00:00,technical,2.0
TICK_000396,CUST_00202,2021-04-05 00:00:00,2021-04-15 00:00:00,technical,4.0
TICK_000397,CUST_00202,2020-10-29 00:00:00,2020-10-31 00:00:00,billing,4.0
TICK_000398,CUST_00202,2020-10-22 00:00:00,2020-11-04 00:00:00,technical,2.0
TICK_000399,CUST_00202,2021-09-01 00:00:00,,feature_request,
TICK_000400,CUST_00203,2024-04-06 00:00:00,,account,
TICK_000401,CUST_00203,2023-06-07 00:00:00,2023-06-09 00:00:00,general,4.0
TICK_000402,CUST_00203,2024-09-24 00:00:00,2024-09-27 00:00:00,account,4.0
TICK_000403,CUST_00204,2024-11-06 00:00:00,,technical,
TICK_000404,CUST_00205,2023-06-14 00:00:00,2023-06-17 00:00:00,feature_request,5.0
TICK_000405,CUST_00208,2022-04-29 00:00:00,,billing,
TICK_000406,CUST_00208,2023-04-18 00:00:00,2023-05-01 00:00:00,technical,1.0
TICK_000407,CUST_00208,2023-12-20 00:00:00,2024-01-08 00:00:00,technical,5.0
TICK_000408,CUST_00208,2021-12-29 00:00:00,2021-12-31 00:00:00,billing,5.0
TICK_000409,CUST_00211,2023-04-15 00:00:00,2023-04-17 00:00:00,feature_request,3.0
TICK_000410,CUST_00211,2024-05-13 00:00:00,,technical,
TICK_000411,CUST_00211,2023-08-15 00:00:00,,account,
TICK_000412,CUST_00212,2024-08-01 00:00:00,2024-08-03 00:00:00,billing,5.0
TICK_000413,CUST_00212,2022-10-27 00:00:00,2022-11-05 00:00:00,billing,4.0
TICK_000414,CUST_00213,2023-03-29 00:00:00,2023-04-01 00:00:00,billing,4.0
TICK_000415,CUST_00213,2024-07-25 00:00:00,,account,
TICK_000416,CUST_00213,2023-04-10 00:00:00,2023-04-11 00:00:00,technical,3.0
TICK_000417,CUST_00213,2024-08-09 00:00:00,,technical,
TICK_000418,CUST_00213,2022-06-15 00:00:00,2022-06-26 00:00:00,general,5.0
TICK_000419,CUST_00213,2021-12-26 00:00:00,2022-01-01 00:00:00,account,5.0
TICK_000420,CUST_00213,2021-11-22 00:00:00,2021-11-29 00:00:00,technical,3.0
TICK_000421,CUST_00213,2024-07-28 00:00:00,,technical,
TICK_000422,CUST_00213,2023-10-26 00:00:00,,technical,
TICK_000423,CUST_00213,2023-07-17 00:00:00,2023-07-28 00:00:00,billing,4.0
TICK_000424,CUST_00214,2024-10-08 00:00:00,2024-10-13 00:00:00,billing,4.0
TICK_000425,CUST_00214,2023-07-27 00:00:00,2023-08-02 00:00:00,billing,3.0
TICK_000426,CUST_00214,2024-01-23 00:00:00,,billing,
TICK_000427,CUST_00214,2021-09-12 00:00:00,2021-09-18 00:00:00,technical,5.0
TICK_000428,CUST_00215,2023-01-23 00:00:00,2023-01-30 00:00:00,billing,5.0
TICK_000429,CUST_00215,2023-03-11 00:00:00,2023-03-20 00:00:00,billing,5.0
TICK_000430,CUST_00215,2023-03-08 00:00:00,2023-03-15 00:00:00,technical,4.0
TICK_000431,CUST_00216,2024-12-10 00:00:00,2024-12-21 00:00:00,billing,5.0
TICK_000432,CUST_00216,2020-10-16 00:00:00,2020-10-30 00:00:00,account,4.0
TICK_000433,CUST_00217,2023-09-15 00:00:00,,feature_request,
TICK_000434,CUST_00217,2020-11-26 00:00:00,2020-12-06 00:00:00,billing,4.0
TICK_000435,CUST_00218,2023-04-04 00:00:00,2023-04-09 00:00:00,feature_request,2.0
TICK_000436,CUST_00218,2022-11-16 00:00:00,,billing,
TICK_000437,CUST_00219,2023-02-14 00:00:00,2023-02-17 00:00:00,billing,5.0
TICK_000438,CUST_00219,2022-05-22 00:00:00,2022-05-26 00:00:00,billing,3.0
TICK_000439,CUST_00219,2023-01-01 00:00:00,2023-01-05 00:00:00,feature_request,5.0
TICK_000440,CUST_00219,2023-09-24 00:00:00,2023-09-29 00:00:00,billing,1.0
TICK_000441,CUST_00220,2024-03-19 00:00:00,,technical,
TICK_000442,CUST_00220,2024-02-16 00:00:00,,billing,
TICK_000443,CUST_00222,2023-12-02 00:00:00,2023-12-03 00:00:00,technical,4.0
TICK_000444,CUST_00223,2024-12-09 00:00:00,2024-12-21 00:00:00,billing,3.0
TICK_000445,CUST_00223,2024-02-14 00:00:00,2024-03-07 00:00:00,technical,1.0
TICK_000446,CUST_00225,2023-03-29 00:00:00,2023-03-31 00:00:00,technical,5.0
TICK_000447,CUST_00225,2021-04-01 00:00:00,,general,
TICK_000448,CUST_00225,2024-06-28 00:00:00,2024-07-01 00:00:00,account,3.0
TICK_000449,CUST_00225,2022-02-03 00:00:00,2022-02-15 00:00:00,technical,3.0
TICK_000450,CUST_00226,2021-11-26 00:00:00,2021-12-07 00:00:00,technical,5.0
TICK_000451,CUST_00229,2024-09-10 00:00:00,2024-09-17 00:00:00,technical,5.0
TICK_000452,CUST_00230,2024-05-26 00:00:00,2024-05-29 00:00:00,feature_request,3.0
TICK_000453,CUST_00230,2024-04-26 00:00:00,2024-04-30 00:00:00,billing,1.0
TICK_000454,CUST_00230,2023-02-25 00:00:00,2023-03-02 00:00:00,general,4.0
TICK_000455,CUST_00231,2024-06-21 00:00:00,2024-07-23 00:00:00,feature_request,5.0
TICK_000456,CUST_00231,2023-12-27 00:00:00,2023-12-29 00:00:00,billing,4.0
TICK_000457,CUST_00232,2021-05-17 00:00:00,2021-05-23 00:00:00,technical,3.0
TICK_000458,CUST_00232,2022-08-10 00:00:00,2022-08-12 00:00:00,account,5.0
TICK_000459,CUST_00232,2022-11-10 00:00:00,2022-11-14 00:00:00,general,4.0
TICK_000460,CUST_00232,2022-08-08 00:00:00,2022-08-10 00:00:00,billing,1.0
TICK_000461,CUST_00233,2022-08-31 00:00:00,,account,
TICK_000462,CUST_00234,2024-10-29 00:00:00,2024-10-31 00:00:00,technical,3.0
TICK_000463,CUST_00234,2024-01-24 00:00:00,,billing,
TICK_000464,CUST_00234,2022-02-19 00:00:00,2022-02-21 00:00:00,general,5.0
TICK_000465,CUST_00234,2024-01-16 00:00:00,2024-01-18 00:00:00,account,4.0
TICK_000466,CUST_00235,2024-02-06 00:00:00,2024-02-10 00:00:00,technical,3.0
TICK_000467,CUST_00236,2024-06-23 00:00:00,2024-06-28 00:00:00,billing,3.0
TICK_000468,CUST_00238,2024-05-12 00:00:00,2024-05-22 00:00:00,billing,3.0
TICK_000469,CUST_00239,2023-09-20 00:00:00,2023-10-12 00:00:00,billing,4.0
TICK_000470,CUST_00239,2021-10-06 00:00:00,2021-10-11 00:00:00,billing,5.0
TICK_000471,CUST_00240,2021-09-02 00:00:00,2021-09-06 00:00:00,technical,5.0
TICK_000472,CUST_00240,2021-12-22 00:00:00,2022-01-05 00:00:00,feature_request,3.0
TICK_000473,CUST_00241,2024-12-15 00:00:00,,technical,
TICK_000474,CUST_00241,2024-10-31 00:00:00,,technical,
TICK_000475,CUST_00241,2024-12-12 00:00:00,2024-12-27 00:00:00,feature_request,1.0
TICK_000476,CUST_00241,2024-11-09 00:00:00,2024-11-21 00:00:00,account,1.0
TICK_000477,CUST_00242,2024-12-31 00:00:00,,general,
TICK_000478,CUST_00242,2024-12-31 00:00:00,2025-01-01 00:00:00,account,4.0
TICK_000479,CUST_00242,2024-12-31 00:00:00,2025-01-02 00:00:00,technical,3.0
TICK_000480,CUST_00243,2024-06-20 00:00:00,2024-07-05 00:00:00,feature_request,4.0
TICK_000481,CUST_00243,2024-04-05 00:00:00,2024-04-12 00:00:00,technical,4.0
TICK_000482,CUST_00244,2021-07-02 00:00:00,,account,
TICK_000483,CUST_00244,2024-04-29 00:00:00,2024-05-16 00:00:00,feature_request,5.0
TICK_000484,CUST_00247,2021-07-05 00:00:00,2021-07-17 00:00:00,billing,2.0
TICK_000485,CUST_00247,2022-12-17 00:00:00,2022-12-20 00:00:00,billing,4.0
TICK_000486,CUST_00248,2024-12-31 00:00:00,2025-01-05 00:00:00,technical,4.0
TICK_000487,CUST_00248,2024-12-31 00:00:00,2025-01-10 00:00:00,billing,5.0
TICK_000488,CUST_00249,2024-12-31 00:00:00,2025-01-16 00:00:00,general,1.0
TICK_000489,CUST_00249,2024-12-31 00:00:00,2025-01-09 00:00:00,billing,2.0
TICK_000490,CUST_00249,2024-12-31 00:00:00,,billing,
TICK_000491,CUST_00251,2023-10-01 00:00:00,2023-10-04 00:00:00,billing,3.0
TICK_000492,CUST_00251,2024-06-29 00:00:00,,technical,
TICK_000493,CUST_00252,2024-09-18 00:00:00,2024-09-28 00:00:00,billing,1.0
TICK_000494,CUST_00252,2023-04-25 00:00:00,2023-05-11 00:00:00,billing,3.0
TICK_000495,CUST_00253,2023-03-29 00:00:00,2023-04-01 00:00:00,general,4.0
TICK_000496,CUST_00253,2023-09-29 00:00:00,2023-10-05 00:00:00,account,5.0
TICK_000497,CUST_00254,2020-12-20 00:00:00,2020-12-21 00:00:00,billing,2.0
TICK_000498,CUST_00254,2023-06-10 00:00:00,,billing,
TICK_000499,CUST_00254,2020-10-04 00:00:00,2020-10-17 00:00:00,account,4.0
TICK_000500,CUST_00255,2020-11-10 00:00:00,,billing,
TICK_000501,CUST_00257,2024-12-19 00:00:00,2024-12-23 00:00:00,billing,5.0
TICK_000502,CUST_00257,2024-12-11 00:00:00,2024-12-15 00:00:00,technical,5.0
TICK_000503,CUST_00257,2024-10-21 00:00:00,2024-10-31 00:00:00,billing,4.0
TICK_000504,CUST_00257,2024-12-30 00:00:00,2025-01-05 00:00:00,technical,3.0
TICK_000505,CUST_00259,2024-07-30 00:00:00,2024-08-07 00:00:00,account,4.0
TICK_000506,CUST_00259,2023-11-09 00:00:00,2023-11-10 00:00:00,feature_request,3.0
TICK_000507,CUST_00259,2024-08-22 00:00:00,2024-09-05 00:00:00,feature_request,3.0
TICK_000508,CUST_00259,2023-09-14 00:00:00,2023-09-28 00:00:00,general,4.0
TICK_000509,CUST_00260,2023-12-07 00:00:00,,technical,
TICK_000510,CUST_00260,2023-07-12 00:00:00,2023-07-26 00:00:00,billing,4.0
TICK_000511,CUST_00261,2022-10-31 00:00:00,2022-11-06 00:00:00,account,3.0
TICK_000512,CUST_00261,2021-12-15 00:00:00,2021-12-20 00:00:00,technical,3.0
TICK_000513,CUST_00261,2023-12-13 00:00:00,,account,
TICK_000514,CUST_00262,2024-12-31 00:00:00,,billing,
TICK_000515,CUST_00263,2023-06-22 00:00:00,2023-06-25 00:00:00,feature_request,5.0
TICK_000516,CUST_00263,2021-02-15 00:00:00,2021-02-16 00:00:00,technical,4.0
TICK_000517,CUST_00264,2024-01-16 00:00:00,,feature_request,
TICK_000518,CUST_00264,2024-01-19 00:00:00,2024-02-17 00:00:00,billing,4.0
TICK_000519,CUST_00265,2023-09-14 00:00:00,2023-09-26 00:00:00,technical,1.0
TICK_000520,CUST_00265,2023-09-21 00:00:00,2023-09-22 00:00:00,feature_request,5.0
TICK_000521,CUST_00265,2024-05-18 00:00:00,,account,
TICK_000522,CUST_00266,2024-10-30 00:00:00,,general,
TICK_000523,CUST_00266,2023-06-23 00:00:00,2023-07-02 00:00:00,billing,5.0
TICK_000524,CUST_00266,2022-12-22 00:00:00,2022-12-23 00:00:00,general,4.0
TICK_000525,CUST_00267,2024-08-08 00:00:00,2024-08-10 00:00:00,general,5.0
TICK_000526,CUST_00268,2024-08-10 00:00:00,2024-08-24 00:00:00,billing,4.0
TICK_000527,CUST_00268,2023-09-09 00:00:00,2023-10-01 00:00:00,technical,4.0
TICK_000528,CUST_00269,2023-08-06 00:00:00,,billing,
TICK_000529,CUST_00269,2022-04-18 00:00:00,2022-04-23 00:00:00,billing,5.0
TICK_000530,CUST_00271,2023-02-13 00:00:00,2023-02-16 00:00:00,feature_request,4.0
TICK_000531,CUST_00272,2024-09-28 00:00:00,2024-09-29 00:00:00,technical,4.0
TICK_000532,CUST_00273,2023-07-12 00:00:00,2023-08-08 00:00:00,general,3.0
TICK_000533,CUST_00273,2024-04-17 00:00:00,2024-04-28 00:00:00,technical,1.0
TICK_000534,CUST_00273,2023-05-19 00:00:00,2023-05-30 00:00:00,billing,3.0
TICK_000535,CUST_00273,2023-07-25 00:00:00,2023-08-02 00:00:00,general,5.0
TICK_000536,CUST_00274,2024-03-27 00:00:00,2024-03-29 00:00:00,technical,1.0
TICK_000537,CUST_00274,2024-11-02 00:00:00,2024-11-09 00:00:00,general,3.0
TICK_000538,CUST_00275,2021-03-18 00:00:00,2021-03-25 00:00:00,billing,5.0
TICK_000539,CUST_00276,2021-05-18 00:00:00,,technical,
TICK_000540,CUST_00277,2024-07-19 00:00:00,2024-07-30 00:00:00,billing,4.0
TICK_000541,CUST_00278,2023-08-25 00:00:00,2023-09-01 00:00:00,technical,5.0
TICK_000542,CUST_00279,2024-08-29 00:00:00,2024-09-09 00:00:00,technical,3.0
TICK_000543,CUST_00279,2022-10-15 00:00:00,,account,
TICK_000544,CUST_00280,2024-11-12 00:00:00,,billing,
TICK_000545,CUST_00280,2024-08-21 00:00:00,2024-08-29 00:00:00,general,4.0
TICK_000546,CUST_00282,2024-05-07 00:00:00,2024-05-13 00:00:00,billing,4.0
TICK_000547,CUST_00282,2022-11-29 00:00:00,2022-12-11 00:00:00,technical,3.0
TICK_000548,CUST_00282,2021-12-30 00:00:00,2022-01-13 00:00:00,technical,3.0
TICK_000549,CUST_00282,2023-08-08 00:00:00,2023-08-20 00:00:00,feature_request,4.0
TICK_000550,CUST_00283,2021-08-12 00:00:00,2021-08-15 00:00:00,feature_request,3.0
TICK_000551,CUST_00283,2023-07-29 00:00:00,,billing,
TICK_000552,CUST_00283,2024-10-29 00:00:00,2024-11-07 00:00:00,technical,4.0
TICK_000553,CUST_00283,2021-06-01 00:00:00,,technical,
TICK_000554,CUST_00285,2022-08-23 00:00:00,,technical,
TICK_000555,CUST_00285,2024-09-17 00:00:00,2024-09-25 00:00:00,technical,3.0
TICK_000556,CUST_00285,2022-11-24 00:00:00,2022-12-18 00:00:00,billing,5.0
TICK_000557,CUST_00286,2023-04-24 00:00:00,2023-05-09 00:00:00,feature_request,5.0
TICK_000558,CUST_00286,2024-02-09 00:00:00,2024-02-23 00:00:00,technical,4.0
TICK_000559,CUST_00286,2024-03-03 00:00:00,2024-03-04 00:00:00,billing,4.0
TICK_000560,CUST_00287,2024-09-05 00:00:00,2024-09-11 00:00:00,technical,2.0
TICK_000561,CUST_00287,2023-11-12 00:00:00,2023-11-30 00:00:00,billing,2.0
TICK_000562,CUST_00287,2022-07-15 00:00:00,2022-07-19 00:00:00,billing,4.0
TICK_000563,CUST_00288,2023-06-08 00:00:00,2023-06-15 00:00:00,technical,2.0
TICK_000564,CUST_00288,2024-10-24 00:00:00,2024-10-25 00:00:00,feature_request,5.0
TICK_000565,CUST_00291,2020-11-07 00:00:00,2020-11-14 00:00:00,billing,5.0
TICK_000566,CUST_00292,2022-02-20 00:00:00,2022-03-29 00:00:00,feature_request,4.0
TICK_000567,CUST_00293,2023-09-22 00:00:00,2023-09-27 00:00:00,account,3.0
TICK_000568,CUST_00293,2024-04-30 00:00:00,2024-05-01 00:00:00,billing,4.0
TICK_000569,CUST_00294,2021-07-10 00:00:00,2021-07-26 00:00:00,account,1.0
TICK_000570,CUST_00295,2021-10-06 00:00:00,2021-10-25 00:00:00,feature_request,2.0
TICK_000571,CUST_00295,2022-05-31 00:00:00,2022-06-12 00:00:00,general,5.0
TICK_000572,CUST_00297,2024-02-25 00:00:00,2024-03-01 00:00:00,account,3.0
TICK_000573,CUST_00297,2024-09-30 00:00:00,2024-10-08 00:00:00,billing,5.0
TICK_000574,CUST_00297,2023-04-05 00:00:00,2023-04-18 00:00:00,account,4.0
TICK_000575,CUST_00298,2021-11-30 00:00:00,,technical,
TICK_000576,CUST_00298,2024-07-01 00:00:00,,account,
TICK_000577,CUST_00298,2023-04-10 00:00:00,2023-04-12 00:00:00,technical,4.0
TICK_000578,CUST_00299,2022-07-31 00:00:00,,feature_request,
TICK_000579,CUST_00299,2023-09-03 00:00:00,2023-09-08 00:00:00,account,3.0
TICK_000580,CUST_00300,2023-01-14 00:00:00,2023-01-21 00:00:00,billing,5.0
TICK_000581,CUST_00300,2022-12-08 00:00:00,2023-01-03 00:00:00,billing,4.0
TICK_000582,CUST_00300,2021-10-22 00:00:00,2021-11-04 00:00:00,account,4.0
TICK_000583,CUST_00300,2023-11-16 00:00:00,2023-11-24 00:00:00,technical,5.0
TICK_000584,CUST_00301,2021-05-06 00:00:00,,billing,
TICK_000585,CUST_00301,2024-04-10 00:00:00,2024-04-12 00:00:00,feature_request,5.0
TICK_000586,CUST_00303,2024-09-14 00:00:00,2024-09-19 00:00:00,account,5.0
TICK_000587,CUST_00304,2024-05-07 00:00:00,2024-05-09 00:00:00,technical,5.0
TICK_000588,CUST_00304,2024-05-14 00:00:00,2024-05-26 00:00:00,billing,1.0
TICK_000589,CUST_00306,2024-12-31 00:00:00,2025-01-15 00:00:00,billing,2.0
TICK_000590,CUST_00306,2024-12-31 00:00:00,2025-01-10 00:00:00,feature_request,4.0
TICK_000591,CUST_00306,2024-12-31 00:00:00,,general,
TICK_000592,CUST_00307,2021-08-01 00:00:00,2021-08-07 00:00:00,feature_request,5.0
TICK_000593,CUST_00307,2024-03-24 00:00:00,2024-03-28 00:00:00,technical,5.0
TICK_000594,CUST_00307,2022-04-06 00:00:00,2022-04-13 00:00:00,feature_request,3.0
TICK_000595,CUST_00307,2022-02-20 00:00:00,2022-03-02 00:00:00,billing,1.0
TICK_000596,CUST_00308,2020-12-17 00:00:00,,account,
TICK_000597,CUST_00309,2023-09-11 00:00:00,2023-09-14 00:00:00,billing,5.0
TICK_000598,CUST_00309,2023-03-03 00:00:00,2023-03-06 00:00:00,technical,1.0
TICK_000599,CUST_00310,2021-07-20 00:00:00,2021-07-23 00:00:00,billing,2.0
TICK_000600,CUST_00312,2021-11-29 00:00:00,2021-12-14 00:00:00,technical,2.0
TICK_000601,CUST_00312,2020-05-27 00:00:00,2020-06-09 00:00:00,account,5.0
TICK_000602,CUST_00312,2022-09-24 00:00:00,2022-09-25 00:00:00,feature_request,5.0
TICK_000603,CUST_00313,2023-03-02 00:00:00,2023-03-07 00:00:00,general,4.0
TICK_000604,CUST_00314,2024-12-31 00:00:00,,billing,
TICK_000605,CUST_00315,2024-01-09 00:00:00,2024-01-21 00:00:00,account,4.0
TICK_000606,CUST_00315,2023-01-31 00:00:00,2023-02-01 00:00:00,general,2.0
TICK_000607,CUST_00315,2024-01-08 00:00:00,,account,
TICK_000608,CUST_00316,2022-02-18 00:00:00,2022-03-08 00:00:00,technical,3.0
TICK_000609,CUST_00318,2023-05-25 00:00:00,2023-05-31 00:00:00,account,1.0
TICK_000610,CUST_00319,2021-09-03 00:00:00,2021-09-09 00:00:00,billing,5.0
TICK_000611,CUST_00319,2023-03-29 00:00:00,,account,
TICK_000612,CUST_00320,2022-07-17 00:00:00,2022-08-09 00:00:00,billing,4.0
TICK_000613,CUST_00320,2022-01-18 00:00:00,2022-01-21 00:00:00,account,4.0
TICK_000614,CUST_00322,2024-07-22 00:00:00,2024-07-25 00:00:00,billing,5.0
TICK_000615,CUST_00323,2024-12-17 00:00:00,2024-12-22 00:00:00,account,4.0
TICK_000616,CUST_00323,2023-01-08 00:00:00,2023-01-09 00:00:00,account,5.0
TICK_000617,CUST_00324,2022-08-06 00:00:00,,feature_request,
TICK_000618,CUST_00324,2022-04-13 00:00:00,2022-04-17 00:00:00,technical,3.0
TICK_000619,CUST_00324,2024-08-31 00:00:00,2024-09-14 00:00:00,technical,4.0
TICK_000620,CUST_00325,2024-12-31 00:00:00,2025-01-06 00:00:00,billing,3.0
TICK_000621,CUST_00325,2024-12-31 00:00:00,,account,
TICK_000622,CUST_00326,2023-03-03 00:00:00,2023-03-05 00:00:00,feature_request,1.0
TICK_000623,CUST_00327,2022-08-25 00:00:00,2022-09-05 00:00:00,technical,5.0
TICK_000624,CUST_00327,2022-01-10 00:00:00,,feature_request,
TICK_000625,CUST_00328,2023-09-27 00:00:00,,billing,
